uuid,test_id,test_name,device,date,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object2_name,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,correct,count_rewards
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,42,2024-11-13T12:43:05.619Z,0,4,Nivel 3,4,6,2,esp2020-regar,esp2020-vender,605,esp2020-vender,CENTER_RIGHT,esp2020-vender,CENTER_RIGHT,36540,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,43,2024-11-13T12:43:50.168Z,0,4,Nivel 3,4,7,2,esp2020-boca,esp2020-oreja,1799,esp2020-oreja,CENTER_RIGHT,esp2020-oreja,CENTER_RIGHT,5489,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,44,2024-11-13T12:44:04.869Z,0,4,Nivel 3,4,8,2,esp2020-barrer,esp2020-sonreir,370,esp2020-barrer,CENTER_LEFT,esp2020-barrer,CENTER_LEFT,6273,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,45,2024-11-13T12:44:18.802Z,0,4,Nivel 3,4,9,2,esp2020-mariposa,esp2020-gallina,687,esp2020-mariposa,CENTER_LEFT,esp2020-mariposa,CENTER_LEFT,2395,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,46,2024-11-13T12:44:29.135Z,0,4,Nivel 3,4,10,2,esp2020-rojo,esp2020-amarillo,388,esp2020-rojo,CENTER_LEFT,esp2020-rojo,CENTER_LEFT,2720,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,47,2024-11-13T12:44:39.569Z,0,4,Nivel 3,4,11,2,esp2020-ave,esp2020-insecto,547,esp2020-insecto,CENTER_RIGHT,esp2020-insecto,CENTER_RIGHT,3746,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,48,2024-11-13T12:44:51.135Z,0,4,Nivel 3,4,12,2,esp2020-jugar,esp2020-dormir,655,esp2020-jugar,CENTER_LEFT,esp2020-jugar,CENTER_LEFT,10622,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,49,2024-11-13T12:45:09.751Z,0,4,Nivel 3,4,13,2,esp2020-nadar,esp2020-atajar,756,esp2020-atajar,CENTER_RIGHT,esp2020-atajar,CENTER_RIGHT,9221,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,50,2024-11-13T12:45:27.022Z,0,4,Nivel 3,4,14,2,esp2020-peinarse,esp2020-reirse,1172,esp2020-peinarse,CENTER_LEFT,esp2020-peinarse,CENTER_LEFT,8439,1,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,51,2024-11-13T12:45:43.973Z,0,4,Nivel 3,4,15,2,esp2020-volver,esp2020-cruzar,870,esp2020-volver,CENTER_LEFT,esp2020-cruzar,CENTER_RIGHT,10706,0,4
70ADFDD6F0FC49F287742B1D8DCBF4E8,6656-0032,esp2020-A,6656,2024-11-13,2024-11-13T12:32:10.000Z,2024-11-13T12:46:17.000Z,52,2024-11-13T12:46:02.870Z,0,4,Nivel 3,4,16,2,esp2020-lleno,esp2020-vacio,722,esp2020-vacio,CENTER_RIGHT,esp2020-vacio,CENTER_RIGHT,4383,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,1,2024-11-13T13:11:07.816Z,0,1,entrenamiento,1,1,2,espL2-2023-camisa,espL2-2023-pantalon,46711,espL2-2023-pantalon,CENTER_RIGHT,espL2-2023-pantalon,CENTER_RIGHT,4704,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,2,2024-11-13T13:12:06.618Z,0,1,entrenamiento,1,2,2,espL2-2023-llora,espL2-2023-sonrie,1072,espL2-2023-sonrie,CENTER_RIGHT,espL2-2023-sonrie,CENTER_RIGHT,5855,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,3,2024-11-13T13:12:21.010Z,0,1,entrenamiento,1,3,2,espL2-2023-nariz,espL2-2023-oreja,2123,espL2-2023-nariz,CENTER_LEFT,espL2-2023-nariz,CENTER_LEFT,3324,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,4,2024-11-13T13:12:36.112Z,0,2,Nivel 1,2,1,2,espL2-2023-sarten,espL2-2023-mortero,762,espL2-2023-mortero,CENTER_RIGHT,espL2-2023-sarten,CENTER_LEFT,4685,0,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,5,2024-11-13T13:12:48.810Z,0,2,Nivel 1,2,2,2,espL2-2023-vela,espL2-2023-canilla,601,espL2-2023-canilla,CENTER_RIGHT,espL2-2023-canilla,CENTER_RIGHT,2146,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,6,2024-11-13T13:12:58.862Z,0,2,Nivel 1,2,3,2,espL2-2023-juega,espL2-2023-abre,1604,espL2-2023-abre,CENTER_RIGHT,espL2-2023-abre,CENTER_RIGHT,4357,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,7,2024-11-13T13:13:12.143Z,0,2,Nivel 1,2,4,2,espL2-2023-boca,espL2-2023-cabeza,1154,espL2-2023-boca,CENTER_LEFT,espL2-2023-boca,CENTER_LEFT,4603,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,8,2024-11-13T13:13:25.242Z,0,2,Nivel 1,2,5,2,espL2-2023-se_peina,espL2-2023-se_rie,487,espL2-2023-se_peina,CENTER_LEFT,espL2-2023-se_peina,CENTER_LEFT,4505,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,9,2024-11-13T13:13:37.595Z,0,2,Nivel 1,2,6,2,espL2-2023-casa,espL2-2023-cama,555,espL2-2023-cama,CENTER_RIGHT,espL2-2023-cama,CENTER_RIGHT,1969,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,10,2024-11-13T13:13:47.443Z,0,2,Nivel 1,2,7,2,espL2-2023-lapiz,espL2-2023-libro,5953,espL2-2023-libro,CENTER_RIGHT,espL2-2023-libro,CENTER_RIGHT,2052,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,11,2024-11-13T13:14:02.743Z,0,2,Nivel 1,2,8,2,espL2-2023-bicicleta,espL2-2023-tijera,1955,espL2-2023-tijera,CENTER_RIGHT,espL2-2023-tijera,CENTER_RIGHT,1784,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,12,2024-11-13T13:14:13.792Z,0,2,Nivel 1,2,9,2,espL2-2023-chica,espL2-2023-grande,522,espL2-2023-chica,CENTER_LEFT,espL2-2023-chica,CENTER_LEFT,2343,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,13,2024-11-13T13:14:23.977Z,0,2,Nivel 1,2,10,2,espL2-2023-arania,espL2-2023-abeja,70,espL2-2023-abeja,CENTER_RIGHT,espL2-2023-abeja,CENTER_RIGHT,1967,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,14,2024-11-13T13:14:33.330Z,0,2,Nivel 1,2,11,2,espL2-2023-barco,espL2-2023-colectivo,289,espL2-2023-barco,CENTER_LEFT,espL2-2023-colectivo,CENTER_RIGHT,14138,0,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,15,2024-11-13T13:14:55.059Z,0,2,Nivel 1,2,12,2,espL2-2023-barre,espL2-2023-ataja,570,espL2-2023-ataja,CENTER_RIGHT,espL2-2023-ataja,CENTER_RIGHT,5018,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,16,2024-11-13T13:15:07.959Z,0,2,Nivel 1,2,13,2,espL2-2023-rota,espL2-2023-pesada,521,espL2-2023-rota,CENTER_LEFT,espL2-2023-rota,CENTER_LEFT,5357,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,17,2024-11-13T13:15:21.162Z,0,2,Nivel 1,2,14,2,espL2-2023-hombro,espL2-2023-codo,52,espL2-2023-codo,CENTER_RIGHT,espL2-2023-codo,CENTER_RIGHT,2434,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,18,2024-11-13T13:15:32.078Z,0,3,Nivel 2,3,1,2,espL2-2023-ventana,espL2-2023-lampara,246,espL2-2023-ventana,CENTER_LEFT,espL2-2023-ventana,CENTER_LEFT,2730,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,19,2024-11-13T13:15:42.377Z,0,3,Nivel 2,3,2,2,espL2-2023-rio,espL2-2023-bosque,113,espL2-2023-rio,CENTER_LEFT,espL2-2023-rio,CENTER_LEFT,3022,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,20,2024-11-13T13:15:52.857Z,0,3,Nivel 2,3,3,2,espL2-2023-tira,espL2-2023-duerme,883,espL2-2023-duerme,CENTER_RIGHT,espL2-2023-tira,CENTER_LEFT,3228,0,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,21,2024-11-13T13:16:04.210Z,0,3,Nivel 2,3,4,2,espL2-2023-zapatilla,espL2-2023-remera,1820,espL2-2023-remera,CENTER_RIGHT,espL2-2023-remera,CENTER_RIGHT,4703,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,22,2024-11-13T13:16:18.009Z,0,3,Nivel 2,3,5,2,espL2-2023-atrapa,espL2-2023-arranca,475,espL2-2023-atrapa,CENTER_LEFT,espL2-2023-atrapa,CENTER_LEFT,11122,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,23,2024-11-13T13:16:36.926Z,0,3,Nivel 2,3,6,2,espL2-2023-gorro,espL2-2023-bolso,653,espL2-2023-bolso,CENTER_RIGHT,espL2-2023-gorro,CENTER_LEFT,2067,0,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,24,2024-11-13T13:16:46.961Z,0,3,Nivel 2,3,7,2,espL2-2023-munieca,espL2-2023-mochila,537,espL2-2023-mochila,CENTER_RIGHT,espL2-2023-mochila,CENTER_RIGHT,2061,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,25,2024-11-13T13:16:56.895Z,0,3,Nivel 2,3,8,2,espL2-2023-pato,espL2-2023-pez,622,espL2-2023-pato,CENTER_LEFT,espL2-2023-pato,CENTER_LEFT,1519,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,26,2024-11-13T13:17:06.326Z,0,3,Nivel 2,3,9,2,espL2-2023-sucio,espL2-2023-limpio,770,espL2-2023-limpio,CENTER_RIGHT,espL2-2023-limpio,CENTER_RIGHT,11586,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,27,2024-11-13T13:17:25.963Z,0,3,Nivel 2,3,10,2,espL2-2023-piedra,espL2-2023-planta,372,espL2-2023-piedra,CENTER_LEFT,espL2-2023-piedra,CENTER_LEFT,5019,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,28,2024-11-13T13:17:38.642Z,0,3,Nivel 2,3,11,2,espL2-2023-pinta,espL2-2023-cocina,404,espL2-2023-cocina,CENTER_RIGHT,espL2-2023-cocina,CENTER_RIGHT,1549,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,29,2024-11-13T13:17:47.942Z,0,3,Nivel 2,3,12,2,espL2-2023-sopla,espL2-2023-pesca,473,espL2-2023-pesca,CENTER_RIGHT,espL2-2023-pesca,CENTER_RIGHT,3589,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,30,2024-11-13T13:17:59.345Z,0,3,Nivel 2,3,13,2,espL2-2023-triste,espL2-2023-contenta,2139,espL2-2023-triste,CENTER_LEFT,espL2-2023-triste,CENTER_LEFT,3604,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,31,2024-11-13T13:18:12.443Z,0,3,Nivel 2,3,14,2,espL2-2023-salta,espL2-2023-corre,455,espL2-2023-corre,CENTER_RIGHT,espL2-2023-corre,CENTER_RIGHT,2602,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,32,2024-11-13T13:18:26.210Z,0,4,Nivel 3,4,1,2,espL2-2023-pinguino,espL2-2023-canguro,609,espL2-2023-canguro,CENTER_RIGHT,espL2-2023-canguro,CENTER_RIGHT,1518,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,33,2024-11-13T13:18:35.625Z,0,4,Nivel 3,4,2,2,espL2-2023-mosquito,espL2-2023-loro,603,espL2-2023-loro,CENTER_RIGHT,espL2-2023-mosquito,CENTER_LEFT,1674,0,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,34,2024-11-13T13:18:45.209Z,0,4,Nivel 3,4,3,2,espL2-2023-come,espL2-2023-lava,355,espL2-2023-lava,CENTER_RIGHT,espL2-2023-lava,CENTER_RIGHT,7157,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,35,2024-11-13T13:19:00.027Z,0,4,Nivel 3,4,4,2,espL2-2023-caballo,espL2-2023-gato,317,espL2-2023-caballo,CENTER_LEFT,espL2-2023-caballo,CENTER_LEFT,1936,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,36,2024-11-13T13:19:09.582Z,0,4,Nivel 3,4,5,2,espL2-2023-ata,espL2-2023-pisa,1089,espL2-2023-ata,CENTER_LEFT,espL2-2023-ata,CENTER_LEFT,5237,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,37,2024-11-13T13:19:23.243Z,0,4,Nivel 3,4,6,2,espL2-2023-nublado,espL2-2023-soleado,487,espL2-2023-nublado,CENTER_LEFT,espL2-2023-nublado,CENTER_LEFT,3545,1,4
D7127B3EDC764CC683CED0F7C9A86C4A,6656-0034,espL2-2023-A,6656,2024-11-13,2024-11-13T13:11:07.000Z,2024-11-13T13:22:06.000Z,38,2024-11-13T13:19:34.561Z,0,4,Nivel 3,4,7,2,espL2-2023-amarillo,espL2-2023-verde,389,espL2-2023-amarillo,CENTER_LEFT,espL2-2023-verde,CENTER_RIGHT,3435,0,4
